region,latitude,longitude,pollution_level,oxygen_level
Chennai,12.601892276823058,80.03051320874503,149,12.1
Ahmedabad,22.659609705729,72.60671013145259,150,11.5
Chennai,13.417003365954768,80.39999880601074,157,11.3
Chennai,13.542276644321035,80.25855404392637,174,9.6
Delhi,28.661859488973693,77.16337733455997,205,4.5
Bangalore,13.336260392140417,77.33807796840486,117,18.3
Pune,18.831085927986265,73.97078131118474,138,15.7
Hyderabad,17.277393721528476,78.94292219064894,136,15.4
Pune,18.33580689574801,74.04483470608655,138,15.7
Delhi,28.954771579425923,76.74742634896232,219,3.0999999999999996
Chennai,13.407832195928705,80.26615210346098,147,12.3
Hyderabad,17.521669682167207,78.60063358476006,142,14.8
Pune,18.902859440456098,73.46239347990628,110,18.5
Ahmedabad,23.202727779208352,72.11307290060238,172,9.3
Delhi,28.185984335998675,76.78025672776526,203,4.699999999999999
Delhi,29.07040139829948,77.44650835945902,210,4.0
Bangalore,12.82130322974585,77.86925353118119,106,19.4
Kolkata,22.25779556786747,88.03800933533408,164,9.6
Chennai,13.24300271970134,80.53507266222174,149,12.1
Hyderabad,16.96761766345927,78.5013575865735,136,15.4
Pune,18.78962314783813,73.98136356885426,111,18.4
Mumbai,18.586427699397404,72.63311348468523,133,14.7
Jaipur,27.056304253541132,75.81760213324917,179,7.6
Chennai,12.707933570432829,80.24503610990622,141,12.9
Hyderabad,17.371015502977542,78.90699718121941,135,15.5
Mumbai,18.7040957463662,72.7159675059945,169,11.1
Mumbai,18.800615611843853,72.74986702383752,143,13.7
Surat,21.283139582494528,73.2741758377447,154,13.1
Bangalore,12.593101376300918,77.29207048985994,120,18.0
Kolkata,22.744054934894645,88.18082247734495,198,6.199999999999999
Delhi,28.37233162029182,77.25301657918276,200,5.0
Chennai,13.561097278800597,80.518891905979,146,12.4
Ahmedabad,23.178661837681073,72.24882876946971,171,9.4
Hyderabad,17.86966973952451,78.92408806649712,148,14.2
Mumbai,18.683943714646464,73.06299801611588,156,12.4
Mumbai,18.789511366310673,72.88355269295184,153,12.7
Hyderabad,17.42723720549185,78.57704769045877,122,16.8
Hyderabad,17.450021992859018,78.6755853020501,158,13.2
Jaipur,27.17352153704316,75.44737163495458,185,7.0
Pune,18.267078864521622,74.08316171511301,110,18.5
Bangalore,12.570778099587216,77.49609431586128,133,16.7
Jaipur,26.96748494930229,76.02037129602968,208,4.699999999999999
Mumbai,18.93138456868574,73.1614917844854,165,11.5
Hyderabad,17.733047791130772,78.82666398028218,131,15.9
Delhi,28.124931614262465,77.45854548446889,199,5.1
Kolkata,22.91457037149671,88.33421905410178,178,8.2
Chennai,12.707414056911391,80.15607588304736,143,12.7
Bangalore,13.251999776147276,77.31180909769121,125,17.5
Chennai,13.245742004500492,79.77257988352491,178,9.2
Chennai,12.611771380343955,79.93758511785488,159,11.1
Delhi,28.70210226694839,77.18997288988612,193,5.699999999999999
Kolkata,22.13745359448297,88.44388378742813,163,9.7
Pune,18.623887666596453,74.03316793722637,127,16.8
Kolkata,22.342420720128217,88.68894941018006,178,8.2
Hyderabad,17.580415648328056,78.73262520881367,157,13.3
Chennai,13.371314964672408,80.28796905644161,175,9.5
Ahmedabad,23.25800560648754,72.30725759914368,177,8.8
Jaipur,27.34551333134356,75.9298651995352,186,6.9
Hyderabad,17.521177364708233,78.77235161808024,146,14.4
Hyderabad,17.876126431821305,78.73391958774204,158,13.2
Jaipur,27.362712752930594,75.49023636757491,179,7.6
Mumbai,18.741294110970173,73.07795195944452,159,12.1
Hyderabad,17.158070809972813,78.50477876623881,138,15.2
Surat,21.522928019875714,72.55664132992574,129,15.6
Chennai,13.06360600075307,80.20588039925536,144,12.6
Bangalore,12.605079972415945,77.17520151375713,138,16.2
Ahmedabad,23.0189611523553,72.50825070261517,185,8.0
Hyderabad,16.942280251077626,78.21192370226849,150,14.0
Bangalore,13.12855515626714,78.05121462108346,129,17.1
Pune,18.077454721151252,73.6388870746932,137,15.8
Ahmedabad,22.769478799072,72.97765458052103,159,10.6
Hyderabad,17.31388687886104,78.83148943628602,125,16.5
Jaipur,26.899971193673387,75.32091360018329,189,6.6
Mumbai,19.48243745334441,72.5169453711176,133,14.7
Mumbai,18.987095602600707,72.72504332625884,144,13.6
Mumbai,19.30844873183809,72.92602058372643,153,12.7
Ahmedabad,22.915947846563594,72.89926837532217,163,10.2
Jaipur,26.906881131295094,76.26685084038176,174,8.1
Kolkata,22.797755727551117,88.05509070146479,178,8.2
Kolkata,23.044605329631537,88.47242727269646,192,6.800000000000001
Mumbai,19.296008039663114,72.79568993387049,136,14.4
Hyderabad,17.446222788282526,78.51009091137436,153,13.7
Surat,21.212745803395425,73.12279998845335,141,14.4
Mumbai,18.65772534574678,72.83600064152866,130,15.0
Surat,20.835974540163278,73.27679814700029,126,15.9
Surat,21.13249556100061,72.74286554158452,163,12.2
Hyderabad,17.175587559806356,78.77367013491767,157,13.3
Surat,21.64826181797353,73.12508971636801,156,12.9
Ahmedabad,23.394635700022476,72.61624775908452,153,11.2
Bangalore,12.990985859503938,77.29948127415071,120,18.0
Hyderabad,17.046619811285872,78.2421933446556,159,13.1
Surat,21.42092950699935,72.88908073878265,126,15.9
Jaipur,26.5065519101257,75.6309631926091,202,5.300000000000001
Surat,21.16801250803429,72.43657369995664,147,13.8
Jaipur,26.80978139048532,75.3807079719753,174,8.1
Kolkata,22.268209273044516,88.05062329577304,167,9.3
Pune,18.377070974141763,74.11418188478942,146,14.9
Chennai,12.895049101885515,80.41337465767243,154,11.6
Pune,18.540590523251552,73.80430294032023,115,18.0
Mumbai,18.892761677067526,73.23487925699875,132,14.8
Mumbai,18.744854206677687,72.88475110386544,157,12.3
Delhi,28.14728360178638,77.07269312475614,211,3.9000000000000004
Chennai,13.02302341836835,80.38599802506981,158,11.2
Jaipur,27.216003535441537,75.79250677357663,185,7.0
Delhi,28.531660979275102,77.6931103190365,200,5.0
Mumbai,18.741954895295784,73.25962775830465,160,12.0
Ahmedabad,22.65232644895172,72.75826099767502,152,11.3
Delhi,28.143264159102394,77.5319584462215,205,4.5
Chennai,13.556157389976175,80.10754050186111,148,12.2
Bangalore,13.389807999622775,77.20534844531896,110,19.0
Mumbai,19.397636897710473,72.83696519717321,150,13.0
Pune,18.514612447250297,74.18494925243722,137,15.8
Surat,20.91453994078647,72.44404320841117,150,13.5
Delhi,28.353774112755946,76.85097198976099,197,5.300000000000001
Surat,21.2839774188157,72.76660545439816,146,13.9
Delhi,28.95534755308476,77.18028716739816,194,5.6
Kolkata,22.103715599917358,88.60319473516478,193,6.699999999999999
Mumbai,18.890919588612967,72.38151713412435,168,11.2
Hyderabad,17.74073725890579,78.21387955702352,127,16.3
Ahmedabad,22.80177608845441,72.7142819100587,153,11.2
Surat,21.182854753145055,72.63641067669674,145,14.0
Kolkata,22.83575529125889,88.27220634275945,173,8.7
Bangalore,13.342804482263052,77.8606647765353,134,16.6
Mumbai,19.22676854755875,73.25192672413836,156,12.4
Ahmedabad,22.691581070355994,72.46115938742649,187,7.800000000000001
Bangalore,12.853211939867201,77.22344871200025,118,18.2
Bangalore,12.489600088945215,77.51604404157925,113,18.7
Surat,21.6364434107068,72.45855395942287,143,14.2
Kolkata,22.898639051666574,88.5632153751262,187,7.300000000000001
Bangalore,13.453398693260628,77.71594449725353,108,19.2
Ahmedabad,23.055175886761557,72.70648910590971,163,10.2
Pune,18.724085977460796,73.89739847664491,149,14.6
Delhi,28.35579382825884,76.72140403627732,204,4.6
Chennai,12.879937807708618,80.07061911150699,169,10.1
Jaipur,26.460542835978355,76.19019499519199,177,7.8
Mumbai,19.243804683226408,72.9709215701074,145,13.5
Delhi,28.399190338357318,77.13818259339637,190,6.0
Mumbai,19.14934934563522,73.03652507014007,149,13.1
Chennai,13.181678508177212,79.88563299705957,148,12.2
Jaipur,27.081600262938082,76.11658679931676,193,6.199999999999999
Delhi,28.139041958277275,77.40345045613071,219,3.0999999999999996
Hyderabad,17.319595960858713,78.76057965573015,138,15.2
Surat,20.835024675346762,72.5016819115571,145,14.0
Kolkata,22.51784611228479,88.65270226390535,163,9.7
Ahmedabad,23.03486377754579,72.17562480280834,171,9.4
Kolkata,22.724824259545475,88.8144310525862,193,6.699999999999999
Ahmedabad,23.50634031285544,72.34035894582647,187,7.800000000000001
Hyderabad,17.77648001562351,77.98962103262136,131,15.9
Hyderabad,16.930648745502385,78.12672409755332,120,17.0
Jaipur,26.743747007103053,75.76934105811209,209,4.6
Kolkata,22.520068141322458,88.33818842043127,172,8.8
Hyderabad,17.739135997650507,78.03619685349366,127,16.3
Bangalore,12.579625754130692,77.43346064933876,120,18.0
Chennai,13.154748643369302,80.28336772595642,148,12.2
Pune,18.10749276679577,73.9737665161178,133,16.2
Chennai,12.927923142801692,80.27811193871781,178,9.2
Kolkata,22.523197018983137,88.79332669447311,160,10.0
Pune,18.44222817853883,73.76772107526556,117,17.8
Chennai,12.84087325419117,80.44530785291622,172,9.8
Surat,21.62526051148499,73.15229828255023,132,15.3
Jaipur,27.04880137018341,75.3384353814421,192,6.300000000000001
Delhi,28.71769545294939,77.39558991349261,181,6.9
Bangalore,12.85543888304498,77.55083650895554,117,18.3
Chennai,12.703725000485194,80.18964779018748,159,11.1
Delhi,28.184907664533256,76.78918001408191,194,5.6
Jaipur,27.354125711618927,75.95587264672291,179,7.6
Mumbai,19.46403906436012,72.9763924023191,143,13.7
Mumbai,18.71487132639652,72.49343760667871,168,11.2
Kolkata,22.796573055466094,87.9844584164037,161,9.9
Hyderabad,17.714017732545493,78.97796322673364,121,16.9
Delhi,28.80878237367596,77.24149269943715,180,7.0
Ahmedabad,23.09969988673455,72.11513907230895,170,9.5
Delhi,28.329951365011688,77.17560778469722,203,4.699999999999999
Jaipur,26.479784554785525,75.67469258566867,187,6.800000000000001
Bangalore,13.144566622394432,77.36998117425541,137,16.3
Surat,21.260485542953163,72.55737910821423,156,12.9
Kolkata,22.522723361181935,88.44316635382053,182,7.800000000000001
Pune,18.910052033017564,73.36900970301608,145,15.0
Delhi,28.639712598873324,77.22068138658152,207,4.300000000000001
Chennai,13.228440510095613,79.81547845050467,140,13.0
Delhi,29.06054443399355,77.04876882715112,189,6.1
Mumbai,19.212902317454745,72.71830416658129,160,12.0
Delhi,28.21515991461516,77.55613948969379,187,6.300000000000001
Mumbai,19.417723361744677,72.95792151878503,167,11.3
Delhi,28.219159185197014,76.87635973313863,184,6.6
Pune,18.997852117990366,73.88861270652427,113,18.2
Surat,20.709196012574914,72.36205579091936,151,13.4
Surat,21.065634267992916,72.64430626107018,139,14.6
Chennai,12.871944771972656,80.67078318301648,176,9.4
Surat,21.045003567781798,72.80510642848316,130,15.5
Bangalore,13.466457973059322,77.6399811212183,128,17.2
Bangalore,12.502537644731342,78.06534215367725,121,17.9
Bangalore,13.451708992413767,77.57247844802224,112,18.8
Mumbai,18.74433695591913,72.6246074266676,152,12.8
Kolkata,22.428785647117596,88.69071497379642,180,8.0
Chennai,13.549117385866408,80.32840882625005,140,13.0
Pune,19.020113804155912,73.50722149166342,143,15.2
Bangalore,12.873378800654324,78.08844838889969,117,18.3
Pune,18.34622311756445,74.14922139196293,128,16.7
Chennai,13.31351802871181,79.91868414736584,144,12.6
Delhi,28.82478471668232,77.61594280883483,206,4.4
Chennai,13.181820585040326,80.12416074054678,151,11.9
Hyderabad,17.015652343823465,78.77720979427488,147,14.3
Chennai,13.376910662549406,80.04646756825136,151,11.9
Hyderabad,17.033795969405116,78.4493756050654,151,13.9
Hyderabad,17.47373152213132,78.3620299079196,157,13.3
Delhi,28.67661169902234,77.15022371365534,206,4.4
Jaipur,26.774668087098593,76.01301646321996,183,7.199999999999999
Mumbai,19.019455836381905,72.97981698535479,133,14.7
Ahmedabad,23.478547143611934,72.2718745155284,158,10.7
Pune,18.87436196695542,73.79584981663375,142,15.3
Pune,18.08285759361907,74.24016476298607,114,18.1
Ahmedabad,22.541616094429767,72.54824346831782,178,8.7
Hyderabad,17.60770695769823,78.6792324315371,140,15.0
Mumbai,18.90940732215911,73.11075118986,159,12.1
Jaipur,27.20579401430535,76.27784603277013,177,7.8
Surat,21.49866929944912,72.6257193963462,131,15.4
Kolkata,22.810469518561533,88.69804459700067,160,10.0
Chennai,12.588365814529569,80.7077910284588,148,12.2
Delhi,28.959821439677732,77.32260411423746,219,3.0999999999999996
Ahmedabad,23.01012780966721,72.1490493346716,153,11.2
Hyderabad,17.191137340879596,78.53583033627717,133,15.7
Mumbai,18.58208874823984,72.47864119997753,167,11.3
Mumbai,18.652862075276165,72.87832426807043,145,13.5
Hyderabad,16.935226011463975,78.0596018353679,132,15.8
Pune,18.315690494047942,73.58908432305606,148,14.7
Kolkata,22.876082743296887,88.79312805363186,186,7.4
Hyderabad,17.206495701247885,78.46313698634378,120,17.0
Delhi,28.754376042175846,77.68798111517481,200,5.0
Kolkata,22.43041408411355,88.51171744599053,181,7.9
Delhi,28.83369145335469,77.57593346835189,189,6.1
Surat,21.491631991642596,72.8857573480351,144,14.1
Mumbai,18.81793168031553,73.0916526325066,153,12.7
Hyderabad,17.448288930953815,78.10665369302389,142,14.8
Pune,18.291809380446715,73.85339542281795,123,17.2
Mumbai,18.709828362999694,73.00725769689174,140,14.0
Jaipur,27.161045234126203,75.60488679526112,200,5.5
Delhi,28.62502913923723,76.7558519085276,211,3.9000000000000004
Hyderabad,17.591976487455717,78.04938962162187,127,16.3
Jaipur,26.752770746305764,76.22774850573617,198,5.699999999999999
Jaipur,26.77263391880043,75.55769328638453,196,5.9
Mumbai,18.889347917585145,73.16663247177601,144,13.6
Kolkata,22.506417419576533,88.77384314385439,171,8.9
Kolkata,22.161889524525574,88.55091926650324,185,7.5
Delhi,29.044070965438426,77.55324870240582,189,6.1
Ahmedabad,22.776731383748697,72.94691122655261,186,7.9
Delhi,28.392339408250436,76.83860065119545,183,6.699999999999999
Jaipur,26.710452208639445,75.39266492225086,188,6.699999999999999
Kolkata,22.71674922147592,87.9120860123933,196,6.4
Hyderabad,17.841799815484286,78.4871011457102,154,13.6
Mumbai,19.210424145286584,73.14848061826389,136,14.4
Jaipur,26.598423000005667,75.83936936465338,205,5.0
Mumbai,18.787994054698657,73.03505348217013,140,14.0
Hyderabad,17.765156737921487,78.20244067917645,142,14.8
Mumbai,18.97073435384483,73.3085072973165,165,11.5
Mumbai,19.31309655043205,73.35229181133533,150,13.0
Pune,18.48855414130103,73.93587525537473,130,16.5
Kolkata,22.739466660550924,88.68720942982073,169,9.1
Chennai,12.850292676727973,80.6061802257422,152,11.8
Chennai,13.493768702767385,80.6089653595457,156,11.4
Bangalore,13.42044595583113,77.12602182151127,102,19.8
Hyderabad,17.415937678412096,78.58183167490569,143,14.7
Jaipur,27.37589924088759,75.80633228012955,207,4.800000000000001
Delhi,28.425763857916884,77.48299137815276,196,5.4
Pune,18.151918266916375,74.21382955985628,139,15.6
Jaipur,26.53260722912058,75.5528828329586,201,5.4
Chennai,12.924503705492183,80.50972655778796,146,12.4
Bangalore,13.113459958855357,77.66524962388094,115,18.5
Chennai,13.229158741637931,80.74489444381636,148,12.2
Pune,18.803598413298623,74.13707612357098,117,17.8
Hyderabad,17.03732778566268,78.8861552125461,148,14.2
Jaipur,27.34977843816432,75.89059180571495,182,7.300000000000001
Ahmedabad,23.194142281546032,72.65360875976823,189,7.6
Jaipur,26.651558777782245,75.81803735528683,189,6.6
Mumbai,19.220591174742346,72.93899354294841,151,12.9
Jaipur,26.61738120952682,76.01292720027442,176,7.9
Surat,21.566275111794575,73.17829443903359,143,14.2
Chennai,13.109965180915257,80.67712096391445,170,10.0
Delhi,28.459092208494212,77.62648584313199,203,4.699999999999999
Hyderabad,17.35498826815794,78.87684113739601,145,14.5
Delhi,29.044506804846538,77.20631244616898,190,6.0
Pune,18.154674850902275,74.31463412105677,136,15.9
Mumbai,18.81789329411289,72.87830357115472,150,13.0
Chennai,13.203608590217708,80.69936028701488,157,11.3
Surat,20.85050793542278,72.78969794351384,127,15.8
Hyderabad,17.33054163874189,78.19588546540793,152,13.8
Delhi,29.095092529164116,77.50214287399675,190,6.0
Hyderabad,16.99389331398104,78.62323864675335,145,14.5
Jaipur,26.63151747946994,75.7462634793773,187,6.800000000000001
Kolkata,22.248695471330596,88.07785703868824,177,8.3
Surat,20.68439004939577,73.16049162695852,153,13.2
Mumbai,19.274311157227572,72.77290592630997,145,13.5
Mumbai,19.543052681426037,72.77049377580934,137,14.3
Bangalore,12.718940315819085,77.73521518354889,138,16.2
Delhi,28.276599743808568,77.27408531245275,201,4.9
Hyderabad,17.488064306170518,78.82210783084213,155,13.5
Chennai,12.95968554192628,80.32269030212072,160,11.0
Pune,18.82847928235583,73.53458812404902,117,17.8
Hyderabad,17.313702020986437,78.01586976364527,122,16.8
Surat,21.571583096641938,72.48490702464161,151,13.4
Mumbai,19.569255015422964,72.42261129899562,158,12.2
Ahmedabad,22.894224066402344,72.46385818622947,179,8.6
Kolkata,22.1303029284159,88.30826534924151,185,7.5
Delhi,28.90144908585878,76.96000138326231,199,5.1
Chennai,12.941278461524874,80.42733107370788,140,13.0
Surat,21.54755561220526,73.30547223867926,147,13.8
Surat,21.510016162145533,73.0828721730391,129,15.6
Surat,21.62652009338753,72.47927792822995,153,13.2
Bangalore,13.053222292989194,77.53121418976876,120,18.0
Kolkata,22.398938430931988,88.70355965570879,166,9.4
Ahmedabad,23.468956513150406,72.96395822748647,170,9.5
Bangalore,13.29476083070886,77.98348742400363,128,17.2
Pune,18.206535897753348,73.6882646990672,148,14.7
Jaipur,26.776754238428232,75.58254180248964,204,5.1
Chennai,13.0427023955808,79.8657530455327,166,10.4
Pune,18.068041257436505,74.0834492241682,138,15.7
Pune,18.373002605928857,74.18148785627778,143,15.2
Jaipur,26.875693653272798,75.3327032814687,192,6.300000000000001
Chennai,12.9745239632835,80.31740052055677,145,12.5
Chennai,13.305828273882556,79.97126025107299,178,9.2
Hyderabad,16.895090606689028,78.42418192660821,141,14.9
Bangalore,13.438445499799286,77.31889348328504,135,16.5
Jaipur,27.260825379090527,75.70992919701361,199,5.6
Chennai,13.295321333098514,80.58747946650564,153,11.7
Jaipur,26.783341008157766,76.18924019674915,205,5.0
Ahmedabad,22.742988434689106,72.83388288447556,170,9.5
Pune,18.68141425424732,73.43515581631712,140,15.5
Surat,21.37952082847261,72.49842130400107,133,15.2
Delhi,29.066121785697597,76.75142229820689,196,5.4
Bangalore,13.420808626870512,77.72675949918646,120,18.0
Chennai,12.685215964066476,80.28455446420678,164,10.6
Kolkata,22.441880770215544,88.79682486256968,183,7.699999999999999
Mumbai,19.273209381909638,73.092026635735,135,14.5
Delhi,28.23593049432185,76.83412525714175,196,5.4
Mumbai,19.383070903866702,72.57294060295649,142,13.8
